1149	Ladislaus	188844	75868	15	0.09340120487554289
1150	Lampridius	188844	75882	14	0.08717445788384004
1151	Natur	188844	75896	14	0.08717445788384004
1152	Velleius	188844	75910	14	0.08717445788384004
1153	Irish	188844	75924	14	0.08717445788384004
1154	Albania	188844	75938	14	0.08717445788384004
1155	Freret	188844	75952	14	0.08717445788384004
1156	Vegetius	188844	75966	14	0.08717445788384004
1157	Varro	188844	75980	14	0.08717445788384004
1158	Servia	188844	75994	14	0.08717445788384004
1159	Agrippa	188844	76008	14	0.08717445788384004
1160	Mr	188844	76022	14	0.08717445788384004
1161	Libya	188844	76036	14	0.08717445788384004
1162	Olympus	188844	76050	14	0.08717445788384004
1163	Antiquit	188844	76064	14	0.08717445788384004
1164	Meursius	188844	76078	14	0.08717445788384004
1165	Padua	188844	76092	14	0.08717445788384004
1166	Mithridates	188844	76106	14	0.08717445788384004
1167	Photium	188844	76120	14	0.08717445788384004
1168	Sylla	188844	76134	14	0.08717445788384004
1169	Timur	188844	76148	14	0.08717445788384004
1170	Malabar	188844	76162	14	0.08717445788384004
1171	Galen	188844	76176	14	0.08717445788384004
1172	Hadriatic	188844	76190	14	0.08717445788384004
1173	Mamæa	188844	76204	14	0.08717445788384004
1174	Prideaux	188844	76218	14	0.08717445788384004
1175	Schlozer	188844	76232	14	0.08717445788384004
1176	Origine	188844	76246	14	0.08717445788384004
1177	Hercynian	188844	76260	14	0.08717445788384004
1178	Jerome	188844	76274	14	0.08717445788384004
1179	St_Ambrose	188844	76288	14	0.08717445788384004
1180	Swabia	188844	76302	14	0.08717445788384004
1181	Rer	188844	76316	14	0.08717445788384004
1182	Jaxartes	188844	76330	14	0.08717445788384004
1183	Tigre	188844	76344	14	0.08717445788384004
1184	Ignatius	188844	76358	14	0.08717445788384004
1185	Satir	188844	76372	14	0.08717445788384004
1186	Wetstein	188844	76386	14	0.08717445788384004
1187	Damasus	188844	76400	14	0.08717445788384004
1188	Codinus	188844	76414	14	0.08717445788384004
1189	Sylvanus	188844	76428	14	0.08717445788384004
1190	Orontes	188844	76442	14	0.08717445788384004
1191	Sixtus	188844	76456	14	0.08717445788384004
1192	Macedonius	188844	76470	14	0.08717445788384004
1193	Picts	188844	76484	14	0.08717445788384004
1194	Herodot	188844	76498	14	0.08717445788384004
1195	Schultens	188844	76512	14	0.08717445788384004
1196	Irak	188844	76526	14	0.08717445788384004
1197	Carizme	188844	76540	14	0.08717445788384004
1198	St_Stephen	188844	76554	14	0.08717445788384004
1199	Honoria	188844	76568	14	0.08717445788384004
1200	Vigilius	188844	76582	14	0.08717445788384004
1201	Basiliscus	188844	76596	14	0.08717445788384004
1202	Sigismond	188844	76610	14	0.08717445788384004
1203	Theodemir	188844	76624	14	0.08717445788384004
1204	Liberatus	188844	76638	14	0.08717445788384004
1205	Ismael	188844	76652	14	0.08717445788384004
1206	Zara	188844	76666	14	0.08717445788384004
1207	St_Marc	188844	76680	14	0.08717445788384004
1208	Gunther	188844	76694	14	0.08717445788384004
1209	Moham	188844	76708	14	0.08717445788384004
1210	Sophian	188844	76722	14	0.08717445788384004
1211	Alexias	188844	76736	14	0.08717445788384004
1212	Martel	188844	76749	13	0.08094771089213718
1213	MSS	188844	76762	13	0.08094771089213718
1214	Camden	188844	76775	13	0.08094771089213718
1215	Teyss	188844	76788	13	0.08094771089213718
1216	Jud	188844	76801	13	0.08094771089213718
1217	Belgic	188844	76814	13	0.08094771089213718
1218	Istria	188844	76827	13	0.08094771089213718
1219	Austria	188844	76840	13	0.08094771089213718
1220	Mingrelia	188844	76853	13	0.08094771089213718
1221	Palestin	188844	76866	13	0.08094771089213718
1222	Brun	188844	76879	13	0.08094771089213718
1223	Tunis	188844	76892	13	0.08094771089213718
1224	Corsica	188844	76905	13	0.08094771089213718
1225	Epicurus	188844	76918	13	0.08094771089213718
1226	Valerius	188844	76931	13	0.08094771089213718
1227	Latium	188844	76944	13	0.08094771089213718
1228	Delphi	188844	76957	13	0.08094771089213718
1229	Prussia	188844	76970	13	0.08094771089213718
1230	Epitom	188844	76983	13	0.08094771089213718
1231	Thesaur	188844	76996	13	0.08094771089213718
1232	Italiæ	188844	77009	13	0.08094771089213718
1233	Arsacides	188844	77022	13	0.08094771089213718
1234	Jones	188844	77035	13	0.08094771089213718
1235	Magian	188844	77048	13	0.08094771089213718
1236	Ecbatana	188844	77061	13	0.08094771089213718
1237	Bayer	188844	77074	13	0.08094771089213718
1238	Cosmas	188844	77087	13	0.08094771089213718
1239	Saxony	188844	77100	13	0.08094771089213718
1240	Cluverius	188844	77113	13	0.08094771089213718
1241	Mariana	188844	77126	13	0.08094771089213718
1242	St_Peter’s	188844	77139	13	0.08094771089213718
1243	Isauria	188844	77152	13	0.08094771089213718
1244	Diodor	188844	77165	13	0.08094771089213718
1245	Placentia	188844	77178	13	0.08094771089213718
1246	Mentz	188844	77191	13	0.08094771089213718
1247	Numerian	188844	77204	13	0.08094771089213718
1248	Lugd	188844	77217	13	0.08094771089213718
1249	Carausius	188844	77230	13	0.08094771089213718
1250	Pythagoras	188844	77243	13	0.08094771089213718
1251	Fausta	188844	77256	13	0.08094771089213718
1252	Paolo	188844	77269	13	0.08094771089213718
1253	Fra	188844	77282	13	0.08094771089213718
1254	Chine	188844	77295	13	0.08094771089213718
1255	Philostorg	188844	77308	13	0.08094771089213718
1256	Vetranio	188844	77321	13	0.08094771089213718
1257	Heliopolis	188844	77334	13	0.08094771089213718
1258	Eustathius	188844	77347	13	0.08094771089213718
1259	Moselle	188844	77360	13	0.08094771089213718
1260	Med	188844	77373	13	0.08094771089213718
1261	Theolog	188844	77386	13	0.08094771089213718
1262	Gelasius	188844	77399	13	0.08094771089213718
1263	Homerites	188844	77412	13	0.08094771089213718
1264	Gallican	188844	77425	13	0.08094771089213718
1265	Vitensis	188844	77438	13	0.08094771089213718
1266	Brucker	188844	77451	13	0.08094771089213718
1267	Chartres	188844	77464	13	0.08094771089213718
1268	Avit	188844	77477	13	0.08094771089213718
1269	Hermanric	188844	77490	13	0.08094771089213718
1270	Athanaric	188844	77503	13	0.08094771089213718
1271	Kipzak	188844	77516	13	0.08094771089213718
1272	Modena	188844	77529	13	0.08094771089213718
1273	Descript	188844	77542	13	0.08094771089213718
1274	Salvian	188844	77555	13	0.08094771089213718
1275	Bavarians	188844	77568	13	0.08094771089213718
1276	Abyssinian	188844	77581	13	0.08094771089213718
1277	Benjamin	188844	77594	13	0.08094771089213718
1278	Aeneid	188844	77607	13	0.08094771089213718
1279	Thibet	188844	77620	13	0.08094771089213718
1280	Ganges	188844	77633	13	0.08094771089213718
1281	Abrahah	188844	77646	13	0.08094771089213718
1282	Schlosser	188844	77659	13	0.08094771089213718
1283	Bryennius	188844	77672	13	0.08094771089213718
1284	Abrege	188844	77685	13	0.08094771089213718
1285	Ebn	188844	77698	13	0.08094771089213718
1286	Islam	188844	77711	13	0.08094771089213718
1287	Novairi	188844	77724	13	0.08094771089213718
1288	Ibrahim	188844	77737	13	0.08094771089213718
1289	Zobeir	188844	77750	13	0.08094771089213718
1290	Fatimite	188844	77763	13	0.08094771089213718
1291	Muratori’s	188844	77776	13	0.08094771089213718
1292	Varangians	188844	77789	13	0.08094771089213718
1293	Roum	188844	77802	13	0.08094771089213718
1294	Hakem	188844	77815	13	0.08094771089213718
1295	Jaffa	188844	77828	13	0.08094771089213718
1296	Hist_Ecclés	188844	77841	13	0.08094771089213718
1297	Mourzoufle	188844	77854	13	0.08094771089213718
1298	Chrysoloras	188844	77867	13	0.08094771089213718
1299	Julianus	188844	77879	12	0.07472096390043431
1300	Olybrius	188844	77891	12	0.07472096390043431
1301	Mela	188844	77903	12	0.07472096390043431
1302	Romanum	188844	77915	12	0.07472096390043431
1303	Berlin	188844	77927	12	0.07472096390043431
1304	Beaufort	188844	77939	12	0.07472096390043431
1305	Republique	188844	77951	12	0.07472096390043431
1306	Languedoc	188844	77963	12	0.07472096390043431
1307	Gaule	188844	77975	12	0.07472096390043431
1308	Florus	188844	77987	12	0.07472096390043431
1309	Candia	188844	77999	12	0.07472096390043431
1310	Romain	188844	78011	12	0.07472096390043431
1311	Gruter	188844	78023	12	0.07472096390043431
1312	Atticus	188844	78035	12	0.07472096390043431
1313	Noodt	188844	78047	12	0.07472096390043431
1314	Fragm	188844	78059	12	0.07472096390043431
1315	Cleander	188844	78071	12	0.07472096390043431
1316	February	188844	78083	12	0.07472096390043431
1317	Heyne	188844	78095	12	0.07472096390043431
1318	Spaniard	188844	78107	12	0.07472096390043431
1319	Quintus	188844	78119	12	0.07472096390043431
1320	Xerxes	188844	78131	12	0.07472096390043431
1321	Danish	188844	78143	12	0.07472096390043431
1322	Sadder	188844	78155	12	0.07472096390043431
1323	Persarum	188844	78167	12	0.07472096390043431
1324	Kobad	188844	78179	12	0.07472096390043431
1325	Carpathian	188844	78191	12	0.07472096390043431
1326	Albanians	188844	78203	12	0.07472096390043431
1327	Chersonesus	188844	78215	12	0.07472096390043431
1328	Valeria	188844	78227	12	0.07472096390043431
1329	Romanis	188844	78239	12	0.07472096390043431
1330	Alexandrin	188844	78251	12	0.07472096390043431
1331	Persecut	188844	78263	12	0.07472096390043431
1332	Petav	188844	78275	12	0.07472096390043431
1333	Salona	188844	78287	12	0.07472096390043431
1334	Constantia	188844	78299	12	0.07472096390043431
1335	Brescia	188844	78311	12	0.07472096390043431
1336	Diarium	188844	78323	12	0.07472096390043431
1337	Assyrian	188844	78335	12	0.07472096390043431
1338	Gentile	188844	78347	12	0.07472096390043431
1339	Ebionites	188844	78359	12	0.07472096390043431
1340	Marcionites	188844	78371	12	0.07472096390043431
1341	Tiberias	188844	78383	12	0.07472096390043431
1342	Apocalypse	188844	78395	12	0.07472096390043431
1343	Sulp	188844	78407	12	0.07472096390043431
1344	Theophrastus	188844	78419	12	0.07472096390043431
1345	Galilaeans	188844	78431	12	0.07472096390043431
1346	St_Cyprian	188844	78443	12	0.07472096390043431
1347	Samosata	188844	78455	12	0.07472096390043431
1348	Mustapha	188844	78467	12	0.07472096390043431
1349	Francis	188844	78479	12	0.07472096390043431
1350	Benedictines	188844	78491	12	0.07472096390043431
1351	Frenchman	188844	78503	12	0.07472096390043431
1352	Minerva	188844	78515	12	0.07472096390043431
1353	Philosoph	188844	78527	12	0.07472096390043431
1354	Hilary	188844	78539	12	0.07472096390043431
1355	Lupicinus	188844	78551	12	0.07472096390043431
1356	JulianÕs	188844	78563	12	0.07472096390043431
1357	Mahon	188844	78575	12	0.07472096390043431
1358	Apamea	188844	78587	12	0.07472096390043431
1359	Brev	188844	78599	12	0.07472096390043431
1360	Basilius	188844	78611	12	0.07472096390043431
1361	Amali	188844	78623	12	0.07472096390043431
1362	Gengiscan	188844	78635	12	0.07472096390043431
1363	Turk	188844	78647	12	0.07472096390043431
1364	Serena	188844	78659	12	0.07472096390043431
1365	Messina	188844	78671	12	0.07472096390043431
1366	Tribigild	188844	78683	12	0.07472096390043431
1367	Simeon	188844	78695	12	0.07472096390043431
1368	Anglorum	188844	78707	12	0.07472096390043431
1369	Boulainvilliers	188844	78719	12	0.07472096390043431
1370	Anjou	188844	78731	12	0.07472096390043431
1371	Malmsbury	188844	78743	12	0.07472096390043431
1372	Hody	188844	78755	12	0.07472096390043431
1373	Bochara	188844	78767	12	0.07472096390043431
1374	Lazi	188844	78779	12	0.07472096390043431
1375	Rosamond	188844	78791	12	0.07472096390043431
1376	Autharis	188844	78803	12	0.07472096390043431
1377	Martina	188844	78815	12	0.07472096390043431
1378	Comneni	188844	78827	12	0.07472096390043431
1379	Corfu	188844	78839	12	0.07472096390043431
1380	Lenfant	188844	78851	12	0.07472096390043431
1381	Bassora	188844	78863	12	0.07472096390043431
1382	Almamon	188844	78875	12	0.07472096390043431
1383	Falcandus	188844	78887	12	0.07472096390043431
1384	Sylvius	188844	78899	12	0.07472096390043431
1385	Togrul	188844	78911	12	0.07472096390043431
1386	Reginald	188844	78923	12	0.07472096390043431
1387	Comans	188844	78935	12	0.07472096390043431
1388	Brienne	188844	78947	12	0.07472096390043431
1389	Courtenays	188844	78959	12	0.07472096390043431
1390	Boccace	188844	78971	12	0.07472096390043431
1391	Copts	188844	78982	11	0.06849421690873146
1392	Wenck	188844	78993	11	0.06849421690873146
1393	Brosset	188844	79004	11	0.06849421690873146
1394	Nerva	188844	79015	11	0.06849421690873146
1395	Nubian	188844	79026	11	0.06849421690873146
1396	Britannia	188844	79037	11	0.06849421690873146
1397	Niester	188844	79048	11	0.06849421690873146
1398	Georgic	188844	79059	11	0.06849421690873146
1399	Lusitania	188844	79070	11	0.06849421690873146
1400	Portugal	188844	79081	11	0.06849421690873146
1401	Leon	188844	79092	11	0.06849421690873146
1402	Moldavia	188844	79103	11	0.06849421690873146
1403	Mons	188844	79114	11	0.06849421690873146
1404	Gibraltar	188844	79125	11	0.06849421690873146
1405	Mercury	188844	79136	11	0.06849421690873146
1406	Saturnalia	188844	79147	11	0.06849421690873146
1407	Tusculum	188844	79158	11	0.06849421690873146
1408	Monarchie	188844	79169	11	0.06849421690873146
1409	Francoise	188844	79180	11	0.06849421690873146
1410	Ecclesiastique	188844	79191	11	0.06849421690873146
1411	Lucullus	188844	79202	11	0.06849421690873146
1412	Zumpt	188844	79213	11	0.06849421690873146
1413	Norway	188844	79224	11	0.06849421690873146
1414	Prusa	188844	79235	11	0.06849421690873146
1415	Langres	188844	79246	11	0.06849421690873146
1416	Bec	188844	79257	11	0.06849421690873146
1417	Piso	188844	79268	11	0.06849421690873146
1418	Faustina	188844	79279	11	0.06849421690873146
1419	Tully	188844	79290	11	0.06849421690873146
1420	Solon	188844	79301	11	0.06849421690873146
1421	Hist_Aug	188844	79312	11	0.06849421690873146
1422	Augusta	188844	79323	11	0.06849421690873146
1423	Mr_Hume	188844	79334	11	0.06849421690873146
1424	Sever	188844	79345	11	0.06849421690873146
1425	Cæsarea	188844	79356	11	0.06849421690873146
1426	Eckhel	188844	79367	11	0.06849421690873146
1427	Tyana	188844	79378	11	0.06849421690873146
1428	Græc	188844	79389	11	0.06849421690873146
1429	Assyrians	188844	79400	11	0.06849421690873146
1430	Sassan	188844	79411	11	0.06849421690873146
1431	Anquetil	188844	79422	11	0.06849421690873146
1432	Relig	188844	79433	11	0.06849421690873146
1433	Pers	188844	79444	11	0.06849421690873146
1434	Ahriman	188844	79455	11	0.06849421690873146
1435	Tarikh	188844	79466	11	0.06849421690873146
1436	Brunswick	188844	79477	11	0.06849421690873146
1437	Camillo	188844	79488	11	0.06849421690873146
1438	Mably	188844	79499	11	0.06849421690873146
1439	Nazarius	188844	79510	11	0.06849421690873146
1440	Patricius	188844	79521	11	0.06849421690873146
1441	Excerpta	188844	79532	11	0.06849421690873146
1442	Vandalic	188844	79543	11	0.06849421690873146
1443	Posthumus	188844	79554	11	0.06849421690873146
1444	Amm	188844	79565	11	0.06849421690873146
1445	Athos	188844	79576	11	0.06849421690873146
1446	Sibylline	188844	79587	11	0.06849421690873146
1447	Tartares	188844	79598	11	0.06849421690873146
1448	Fontenelle	188844	79609	11	0.06849421690873146
1449	Glossar	188844	79620	11	0.06849421690873146
1450	Singara	188844	79631	11	0.06849421690873146
1451	Anastasia	188844	79642	11	0.06849421690873146
1452	Scutari	188844	79653	11	0.06849421690873146
1453	Jehovah	188844	79664	11	0.06849421690873146
1454	Geneva	188844	79675	11	0.06849421690873146
1455	Philadelphia	188844	79686	11	0.06849421690873146
1456	Irenaeus	188844	79697	11	0.06849421690873146
1457	EcclŽsiastiques	188844	79708	11	0.06849421690873146
1458	Cappadocian	188844	79719	11	0.06849421690873146
1459	Christiani	188844	79730	11	0.06849421690873146
1460	Donatist	188844	79741	11	0.06849421690873146
1461	Lucas	188844	79752	11	0.06849421690873146
1462	Bibliothec	188844	79763	11	0.06849421690873146
1463	Prolegom	188844	79774	11	0.06849421690873146
1464	Hannibalianus	188844	79785	11	0.06849421690873146
1465	Maesia	188844	79796	11	0.06849421690873146
1466	Athen	188844	79807	11	0.06849421690873146
1467	Constantina	188844	79818	11	0.06849421690873146
1468	Chardon	188844	79829	11	0.06849421690873146
1469	Osius	188844	79840	11	0.06849421690873146
1470	Gerard	188844	79851	11	0.06849421690873146
1471	Haemus	188844	79862	11	0.06849421690873146
1472	Byzantin	188844	79873	11	0.06849421690873146
1473	Nestor	188844	79884	11	0.06849421690873146
1474	Ambros	188844	79895	11	0.06849421690873146
1475	Ascalon	188844	79906	11	0.06849421690873146
1476	Athanasian	188844	79917	11	0.06849421690873146
1477	Magians	188844	79928	11	0.06849421690873146
1478	Maeotis	188844	79939	11	0.06849421690873146
1479	Welsh	188844	79950	11	0.06849421690873146
1480	Liguria	188844	79961	11	0.06849421690873146
1481	St_Denys	188844	79972	11	0.06849421690873146
1482	Beugnot	188844	79983	11	0.06849421690873146
1483	St_Thomas	188844	79994	11	0.06849421690873146
1484	Heraclian	188844	80005	11	0.06849421690873146
1485	Florentine	188844	80016	11	0.06849421690873146
1486	Rhegium	188844	80027	11	0.06849421690873146
1487	Torismond	188844	80038	11	0.06849421690873146
1488	Arabes	188844	80049	11	0.06849421690873146
1489	Wallia	188844	80060	11	0.06849421690873146
1490	Phoenicia	188844	80071	11	0.06849421690873146
1491	Oasis	188844	80082	11	0.06849421690873146
1492	Edecon	188844	80093	11	0.06849421690873146
1493	Gest	188844	80104	11	0.06849421690873146
1494	Lothaire	188844	80115	11	0.06849421690873146
1495	Tzetzes	188844	80126	11	0.06849421690873146
1496	Hobhouse	188844	80137	11	0.06849421690873146
1497	Petra	188844	80148	11	0.06849421690873146
1498	Ludolph	188844	80159	11	0.06849421690873146
1499	Schulting	188844	80170	11	0.06849421690873146
1500	Moscow	188844	80181	11	0.06849421690873146
1501	Vitriaco	188844	80192	11	0.06849421690873146
1502	Francos	188844	80203	11	0.06849421690873146
1503	Hottinger	188844	80214	11	0.06849421690873146
1504	Taleb	188844	80225	11	0.06849421690873146
1505	Ommiyah	188844	80236	11	0.06849421690873146
1506	Motassem	188844	80247	11	0.06849421690873146
1507	Bonfinius	188844	80258	11	0.06849421690873146
1508	Appulus	188844	80269	11	0.06849421690873146
1509	Bibliot_Græc	188844	80280	11	0.06849421690873146
1510	Palæologi	188844	80291	11	0.06849421690873146
1511	Zagatai	188844	80302	11	0.06849421690873146
1512	Timour’s	188844	80313	11	0.06849421690873146
1513	Mousa	188844	80324	11	0.06849421690873146
1514	Leonardus	188844	80335	11	0.06849421690873146
1515	Charact	188844	80345	10	0.0622674699170286
1516	Balisarius	188844	80355	10	0.0622674699170286
1517	Spartianus	188844	80365	10	0.0622674699170286
1518	Capitolinus	188844	80375	10	0.0622674699170286
1519	Reimar	188844	80385	10	0.0622674699170286
1520	Arabum	188844	80395	10	0.0622674699170286
1521	Pliny’s	188844	80405	10	0.0622674699170286
1522	Xiphilin	188844	80415	10	0.0622674699170286
1523	Pausanias	188844	80425	10	0.0622674699170286
1524	Nouveaux	188844	80435	10	0.0622674699170286
1525	Rhætia	188844	80445	10	0.0622674699170286
1526	Provence	188844	80455	10	0.0622674699170286
1527	Grenada	188844	80465	10	0.0622674699170286
1528	Manchester	188844	80475	10	0.0622674699170286
1529	Hæmus	188844	80485	10	0.0622674699170286
1530	Achaia	188844	80495	10	0.0622674699170286
1531	Malta	188844	80505	10	0.0622674699170286
1532	Geogr	188844	80515	10	0.0622674699170286
1533	Isis	188844	80525	10	0.0622674699170286
1534	Camillus	188844	80535	10	0.0622674699170286
1535	Walther	188844	80545	10	0.0622674699170286
1536	Scipios	188844	80555	10	0.0622674699170286
1537	Bourdeaux	188844	80565	10	0.0622674699170286
1538	Narni	188844	80575	10	0.0622674699170286
1539	Longinus	188844	80585	10	0.0622674699170286
1540	Pallas	188844	80595	10	0.0622674699170286
1541	Julien	188844	80605	10	0.0622674699170286
1542	Hist_Naturelle	188844	80615	10	0.0622674699170286
1543	Bassianus	188844	80625	10	0.0622674699170286
1544	Alexandrians	188844	80635	10	0.0622674699170286
1545	Horat	188844	80645	10	0.0622674699170286
1546	Bosra	188844	80655	10	0.0622674699170286
1547	Sassanides	188844	80665	10	0.0622674699170286
1548	Kleuker	188844	80675	10	0.0622674699170286
1549	Hist_Armen	188844	80685	10	0.0622674699170286
1550	Noah	188844	80695	10	0.0622674699170286
1551	Upsal	188844	80705	10	0.0622674699170286
1552	Odin	188844	80715	10	0.0622674699170286
1553	Tasso	188844	80725	10	0.0622674699170286
1554	Prolegomena	188844	80735	10	0.0622674699170286
1555	Japan	188844	80745	10	0.0622674699170286
1556	Marcianopolis	188844	80755	10	0.0622674699170286
1557	Nicopolis	188844	80765	10	0.0622674699170286
1558	Pityus	188844	80775	10	0.0622674699170286
1559	Chalcis	188844	80785	10	0.0622674699170286
1560	Chalons	188844	80795	10	0.0622674699170286
1561	Moor	188844	80805	10	0.0622674699170286
1562	Bat	188844	80815	10	0.0622674699170286
1563	Festus	188844	80825	10	0.0622674699170286
1564	Susa	188844	80835	10	0.0622674699170286
1565	Margus	188844	80845	10	0.0622674699170286
1566	Kent	188844	80855	10	0.0622674699170286
1567	Troyes	188844	80865	10	0.0622674699170286
1568	Nubia	188844	80875	10	0.0622674699170286
1569	Edificiis	188844	80885	10	0.0622674699170286
1570	Baluze	188844	80895	10	0.0622674699170286
1571	Compend	188844	80905	10	0.0622674699170286
1572	Constantinus	188844	80915	10	0.0622674699170286
1573	Valentinians	188844	80925	10	0.0622674699170286
1574	Montanists	188844	80935	10	0.0622674699170286
1575	Jacob	188844	80945	10	0.0622674699170286
1576	Universelle	188844	80955	10	0.0622674699170286
1577	Christi	188844	80965	10	0.0622674699170286
1578	Don	188844	80975	10	0.0622674699170286
1579	Judas	188844	80985	10	0.0622674699170286
1580	Theodorus	188844	80995	10	0.0622674699170286
1581	Busbequius	188844	81005	10	0.0622674699170286
1582	Mallius	188844	81015	10	0.0622674699170286
1583	Variar	188844	81025	10	0.0622674699170286
1584	Florentius	188844	81035	10	0.0622674699170286
1585	Angelo	188844	81045	10	0.0622674699170286
1586	Rhaetian	188844	81055	10	0.0622674699170286
1587	St_Basil	188844	81065	10	0.0622674699170286
1588	Ahmed	188844	81075	10	0.0622674699170286
1589	Pietro	188844	81085	10	0.0622674699170286
1590	Valle	188844	81095	10	0.0622674699170286
1591	Notit	188844	81105	10	0.0622674699170286
1592	Calvary	188844	81115	10	0.0622674699170286
1593	Hist_Sacra	188844	81125	10	0.0622674699170286
1594	Asiatics	188844	81135	10	0.0622674699170286
1595	Op	188844	81145	10	0.0622674699170286
1596	Gassan	188844	81155	10	0.0622674699170286
1597	Thule	188844	81165	10	0.0622674699170286
1598	Palladius	188844	81175	10	0.0622674699170286
1599	Olearius	188844	81185	10	0.0622674699170286
1600	Bretagne	188844	81195	10	0.0622674699170286
1601	Stil	188844	81205	10	0.0622674699170286
1602	Pelusium	188844	81215	10	0.0622674699170286
1603	Mascezel	188844	81225	10	0.0622674699170286
1604	Pollentia	188844	81235	10	0.0622674699170286
1605	Alcoran	188844	81245	10	0.0622674699170286
1606	Abulpharag	188844	81255	10	0.0622674699170286
1607	Herat	188844	81265	10	0.0622674699170286
1608	Merovingians	188844	81275	10	0.0622674699170286
1609	Childeric	188844	81285	10	0.0622674699170286
1610	Diacon	188844	81295	10	0.0622674699170286
1611	Pontificalis	188844	81305	10	0.0622674699170286
1612	Arvandus	188844	81315	10	0.0622674699170286
1613	Pelagius	188844	81325	10	0.0622674699170286
1614	Labat	188844	81335	10	0.0622674699170286
1615	Coptic	188844	81345	10	0.0622674699170286
1616	Austrasia	188844	81355	10	0.0622674699170286
1617	Theodatus	188844	81365	10	0.0622674699170286
1618	Pont	188844	81375	10	0.0622674699170286
1619	Simocatta	188844	81385	10	0.0622674699170286
1620	Albanian	188844	81395	10	0.0622674699170286
1621	Cumae	188844	81405	10	0.0622674699170286
1622	Khondemir	188844	81415	10	0.0622674699170286
1623	Colchians	188844	81425	10	0.0622674699170286
1624	Lesbos	188844	81435	10	0.0622674699170286
1625	Gregorian	188844	81445	10	0.0622674699170286
1626	Baian	188844	81455	10	0.0622674699170286
1627	Dastagerd	188844	81465	10	0.0622674699170286
1628	Copronymus	188844	81475	10	0.0622674699170286
1629	Iconoclast	188844	81485	10	0.0622674699170286
1630	Theophano	188844	81495	10	0.0622674699170286
1631	Yezid	188844	81505	10	0.0622674699170286
1632	Cadijah	188844	81515	10	0.0622674699170286
1633	Yezdegerd	188844	81525	10	0.0622674699170286
1634	Novogorod	188844	81535	10	0.0622674699170286
1635	Dow	188844	81545	10	0.0622674699170286
1636	Ferishta	188844	81555	10	0.0622674699170286
1637	Croisades	188844	81565	10	0.0622674699170286
1638	Angora	188844	81575	10	0.0622674699170286
